SampleID,StationID,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>
WN1790B1,F23,2017-11-01 13:42:42,42.339958190918,-70.9399642944336,1.5421416759491,12.4685878753662,30.0130500793457,22.6337184906006,35.2314834594727,2.48840737342834,1.98149085044861,7.47217464447021,84.592170715332,915.574096679688,423.802001953125,8.05561447143555
WN1790B0,F23,2017-11-01 13:42:02,42.3397636413574,-70.940185546875,6.67080593109131,12.137357711792,30.8727607727051,23.3611621856689,35.8550033569336,2.73214221000671,1.7709596157074,7.32010412216187,82.7312774658203,893.066711425781,26.6279640197754,8.0503396987915
WN1790AF,F23,2017-11-01 13:41:16,42.3395576477051,-70.9404296875,12.9832677841187,12.0122003555298,31.037784576416,23.5122585296631,35.9216346740723,2.68834495544434,1.63799285888672,7.29250574111938,82.2843017578125,869.373168945313,1.44985163211823,8.05312347412109
WN1790AE,F23,2017-11-01 13:40:26,42.33935546875,-70.9407119750977,20.1576499938965,12.0216856002808,31.0249881744385,23.5007629394531,35.9194793701172,2.67313528060913,1.67862164974213,7.29013442993164,82.2676239013672,849.666625976563,0.957649052143097,8.06052017211914
WN1790AD,F23,2017-11-01 13:39:50,42.3392333984375,-70.9409332275391,26.3314476013184,12.0053129196167,31.0957546234131,23.5587882995605,35.9815788269043,2.59005451202393,1.60307216644287,7.27274608612061,82.0790405273438,843.005065917969,0.949200510978699,8.06522846221924
WN1790A3,N01,2017-11-01 13:07:11,42.4189376831055,-70.864875793457,1.50443136692047,11.4107217788696,31.7823429107666,24.1988773345947,36.1605377197266,1.96290349960327,4.75946617126465,8.22745227813721,92.0715713500977,586.997802734375,344.028442382813,8.11080646514893
WN1790A2,N01,2017-11-01 13:06:15,42.4189262390137,-70.8648681640625,7.26258754730225,11.1390743255615,31.8865547180176,24.3282222747803,36.0300788879395,1.55159473419189,6.13536787033081,8.03184223175049,89.4148635864258,579.627197265625,30.137659072876,8.09945964813232
WN1790A1,N01,2017-11-01 13:05:32,42.4188804626465,-70.8648529052734,12.4726915359497,11.0187511444092,31.8802757263184,24.344575881958,35.9199752807617,1.45975041389465,3.9172351360321,7.64009857177734,84.8286972045898,577.860900878906,5.81281042098999,8.08663749694824
WN1790A0,N01,2017-11-01 13:04:32,42.4188385009766,-70.8648300170898,20.8800411224365,10.1433420181274,32.144229888916,24.6997947692871,35.4179000854492,1.51444172859192,1.27468371391296,6.69143533706665,73.0077667236328,593.78271484375,1.05983972549438,8.08321666717529
WN17909F,N01,2017-11-01 13:03:17,42.418815612793,-70.8647766113281,29.1863460540771,9.11920547485352,32.3672752380371,25.0393886566162,34.7396926879883,1.30957794189453,0.502736270427704,6.77124118804932,72.3167037963867,636.173461914063,0.675284922122955,8.1094388961792
