SampleID,StationID,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>
WN1980BC,F23,2019-09-04 13:20:16,42.3390693664551,-70.943473815918,1.65881514549255,18.6632595062256,30.791955947876,21.8925113677979,41.5216369628906,2.44161295890808,7.94823026657104,9.11253643035889,117.419830322266,2325.5,797.290466308594,8.54140377044678
WN1980BB,F23,2019-09-04 13:19:49,42.339111328125,-70.9433364868164,6.23963117599487,18.5656299591064,30.8070945739746,21.9281730651855,41.4537887573242,2.49712300300598,13.4957609176636,9.09689235687256,117.01057434082,2532.19921875,60.4503555297852,8.53775978088379
WN1980BA,F23,2019-09-04 13:19:17,42.3391799926758,-70.9430999755859,10.4115200042725,18.2767562866211,30.826114654541,22.0131244659424,41.2182579040527,2.62992572784424,16.7808895111084,9.00050926208496,115.144729614258,2060.86059570313,4.40169286727905,8.53458976745605
WN1980B9,F23,2019-09-04 13:18:40,42.3392333984375,-70.9429550170898,15.9007215499878,16.7562732696533,30.9763088226318,22.4861221313477,40.0334281921387,2.37440538406372,15.036958694458,8.28733348846436,103.026466369629,2474.64990234375,1.61813986301422,8.56081008911133
WN1980B8,F23,2019-09-04 13:18:05,42.3392677307129,-70.9428253173828,20.6560764312744,15.3265581130981,31.1184730529785,22.9130210876465,38.9221572875977,2.58099889755249,16.035587310791,7.74154567718506,93.619499206543,2477.22485351563,1.48891806602478,8.59368133544922
WN1980AE,F13,2019-09-04 12:34:27,42.2687187194824,-70.7341766357422,2.05625796318054,18.366382598877,31.1800060272217,22.2614040374756,41.7204780578613,1.14623486995697,1.94481158256531,9.24123191833496,118.678939819336,1548.84558105469,470.083679199219,8.49381446838379
WN1980AD,F13,2019-09-04 12:33:51,42.2685546875,-70.7341156005859,7.34206581115723,18.0801982879639,31.17844581604,22.3297233581543,41.4607582092285,1.2562415599823,6.69678592681885,9.33443832397461,119.217971801758,2647.25537109375,198.254531860352,8.48394584655762
WN1980AC,F13,2019-09-04 12:33:11,42.2683868408203,-70.7339935302734,12.6077547073364,14.7401609420776,31.3614158630371,23.2247333526611,38.6675338745117,1.19677591323853,7.75490665435791,8.52103900909424,101.980323791504,2710.04052734375,45.8351707458496,8.52944087982178
WN1980AB,F13,2019-09-04 12:32:26,42.2682304382324,-70.7339019775391,17.4471397399902,11.895899772644,31.5116767883301,23.9012565612793,36.3146667480469,1.72007787227631,18.4441356658936,7.34576177597046,82.9248504638672,2561.12451171875,7.60807323455811,8.58358192443848
WN1980AA,F13,2019-09-04 12:31:53,42.2681083679199,-70.7338714599609,22.5420074462891,11.3758220672607,31.5619697570801,24.0343151092529,35.9131240844727,1.73059523105621,18.7022571563721,7.4905219078064,83.6456451416016,2691.5439453125,2.07795667648315,8.61124229431152
WN19809E,F06,2019-09-04 11:54:20,42.1718063354492,-70.5788879394531,2.33766007423401,19.4754409790039,31.1698188781738,21.9782752990723,42.7200469970703,1.19831764698029,2.23774909973145,9.32704925537109,122.321571350098,2502.67260742188,816.269409179688,8.44434833526611
WN19809D,F06,2019-09-04 11:53:48,42.1716918945313,-70.578742980957,6.54134845733643,16.1927528381348,31.3655338287354,22.9119300842285,39.9719734191895,1.13519442081451,5.40823984146118,9.41133975982666,115.976638793945,1670.67419433594,139.547958374023,8.48014640808105
WN19809C,F06,2019-09-04 11:53:02,42.1715507507324,-70.5785980224609,15.0593423843384,11.1735324859619,31.6493167877197,24.1378593444824,35.822193145752,0.920032799243927,5.43011951446533,8.51762199401855,94.7519912719727,2307.60205078125,23.4307136535645,8.5546407699585
WN19809B,F06,2019-09-04 11:52:19,42.1713981628418,-70.578369140625,20.4210567474365,9.6745433807373,31.73459815979,24.456859588623,34.6039161682129,0.906663298606873,3.37883806228638,8.20675849914551,88.3854827880859,2344.35888671875,8.00474071502686,8.59771347045898
WN19809A,F06,2019-09-04 11:51:45,42.1712455749512,-70.578125,27.0944728851318,8.6906681060791,31.8278903961182,24.6829166412354,33.846794128418,0.838901817798615,0.880717933177948,8.15965461730957,86.0093078613281,2520.6123046875,3.27381181716919,8.63169097900391
WN19808E,F10,2019-09-04 11:24:50,42.243106842041,-70.6392440795898,2.30864977836609,19.6747341156006,31.1290321350098,21.8965797424316,42.8522491455078,1.22613620758057,4.12096929550171,9.23212718963623,121.501258850098,1133.04150390625,287.344848632813,8.47607326507568
WN19808D,F10,2019-09-04 11:24:15,42.2430419921875,-70.6391220092773,7.91069269180298,19.4114837646484,31.1384677886963,21.9707984924316,42.6253051757813,1.14764010906219,5.69200038909912,9.1445484161377,119.76163482666,1199.33544921875,58.2595291137695,8.45567798614502
WN19808C,F10,2019-09-04 11:23:31,42.242919921875,-70.6388778686523,14.9752054214478,15.0853023529053,31.4424953460693,23.2139701843262,39.0672035217285,1.09402084350586,5.2061882019043,8.95096874237061,107.93253326416,1424.25463867188,12.8402500152588,8.50885677337646
