SampleID,StationID,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>
WN1890D1,F23,2018-10-23 16:50:44,42.3384208679199,-70.9418640136719,1.92176532745361,11.5641975402832,30.8729858398438,23.4651851654053,35.3597106933594,2.13882780075073,2.54275822639465,8.34578609466553,93.1715087890625,30.9820404052734,12.6394062042236,8.00009346008301
WN1890D0,F23,2018-10-23 16:50:06,42.3383636474609,-70.9419555664063,5.7444953918457,11.6123561859131,30.9008274078369,23.4782752990723,35.4314346313477,2.17970705032349,2.59611010551453,8.31099128723145,92.8956069946289,31.4010105133057,1.78605842590332,7.99524307250977
WN1890CF,F23,2018-10-23 16:49:25,42.3383026123047,-70.9420776367188,11.6209096908569,11.6865749359131,31.0272922515869,23.5632438659668,35.6285133361816,2.28703927993774,2.62186145782471,8.23579597473145,92.2754440307617,30.4569187164307,0.745003402233124,7.98875522613525
WN1890CE,F23,2018-10-23 16:48:54,42.3382568359375,-70.9421615600586,15.6940212249756,11.6634082794189,31.09521484375,23.6202182769775,35.680362701416,2.23597860336304,2.5261652469635,8.21170806884766,91.9989166259766,34.3834838867188,0.699634909629822,7.98739862442017
WN1890CD,F23,2018-10-23 16:48:18,42.338191986084,-70.942253112793,21.3423290252686,11.6100339889526,31.1000118255615,23.6336631774902,35.6414909362793,2.11634063720703,2.32676911354065,8.2260799407959,92.0569534301758,34.426399230957,0.695763409137726,7.98351144790649
WN1890C0,N01,2018-10-23 16:04:02,42.4196281433105,-70.8646545410156,3.30379271507263,12.4600372314453,31.8467826843262,24.0556812286377,37.1563377380371,1.32866060733795,6.98708057403564,8.69313049316406,99.5287017822266,87.6953201293945,24.0946273803711,8.16446495056152
WN1890BF,N01,2018-10-23 16:03:14,42.4192657470703,-70.8645248413086,6.25322818756104,12.4588375091553,31.8511447906494,24.0593605041504,37.1610946655273,1.2597770690918,6.80012035369873,8.65701866149902,99.1154556274414,83.3904495239258,9.12748622894287,8.16170310974121
WN1890BE,N01,2018-10-23 16:02:35,42.4189872741699,-70.864387512207,12.3520517349243,12.360297203064,31.8898067474365,24.1080951690674,37.1165351867676,1.15163016319275,4.7449197769165,8.28992652893066,94.7374649047852,82.7682037353516,1.76121175289154,8.14824104309082
WN1890BD,N01,2018-10-23 16:01:33,42.4185333251953,-70.8642501831055,16.2972297668457,11.7421569824219,31.9881439208984,24.2991523742676,36.6711502075195,1.26544582843781,4.94153118133545,8.05119323730469,90.860710144043,76.6745071411133,1.11571788787842,8.12629795074463
WN1890BC,N01,2018-10-23 16:00:28,42.4181747436523,-70.8640899658203,28.1851692199707,10.9460725784302,32.3640975952148,24.7340488433838,36.351936340332,1.29808580875397,0.544040441513062,6.56914281845093,73.0452575683594,74.3786392211914,0.882199883460999,8.13017463684082
WN1890B0,N04,2018-10-23 15:18:51,42.4441833496094,-70.736930847168,2.65927243232727,12.951301574707,31.9234256744385,24.0207138061523,37.6748962402344,1.26128995418549,6.7724289894104,8.79197978973389,101.756492614746,173.408935546875,67.1810760498047,8.18355560302734
WN1890AF,N04,2018-10-23 15:18:04,42.4438972473145,-70.7367477416992,7.59970092773438,12.9498777389526,31.9233360290527,24.0210494995117,37.6756172180176,1.25260758399963,6.85266733169556,8.77765464782715,101.587631225586,176.898406982422,16.0254230499268,8.17807483673096
WN1890AE,N04,2018-10-23 15:17:15,42.4436225891113,-70.7364883422852,19.1883926391602,12.8865871429443,31.9749603271484,24.0735893249512,37.678581237793,1.01598632335663,4.7424840927124,8.49559116363525,98.2241516113281,183.614395141602,1.45902562141418,8.15853309631348
WN1890AD,N04,2018-10-23 15:16:08,42.4433555603027,-70.7362365722656,34.3092575073242,10.6397037506104,32.3529052734375,24.7786464691162,36.0706977844238,0.905123114585876,0.479314982891083,6.88757610321045,76.0711975097656,191.03840637207,0.953949153423309,8.11384105682373
