SampleID,StationID,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>
WN18301C,F13,2018-04-10 07:54:13,42.2688026428223,-70.7347793579102,25.4983005523682,4.51699447631836,32.1346817016602,25.4558544158936,30.5785675048828,0.69668984413147,0.632080614566803,10.5843410491943,101.327690124512,347.414367675781,1.34660935401917,8.37335109710693
WN18301D,F13,2018-04-10 07:55:17,42.2688179016113,-70.7346572875977,19.0713691711426,4.52332401275635,32.1329956054688,25.4538192749023,30.5796298980713,0.610393226146698,0.727428615093231,10.609935760498,101.587326049805,352.778503417969,3.29646944999695,8.3450927734375
WN18301E,F13,2018-04-10 07:56:24,42.268856048584,-70.7345809936523,12.9522457122803,4.62449645996094,32.0315742492676,25.3627986907959,30.5741577148438,0.648367643356323,1.07019412517548,10.6222085952759,101.888359069824,363.378021240234,8.8523588180542,8.32547092437744
WN18301F,F13,2018-04-10 07:57:46,42.2689018249512,-70.7344818115234,6.02102899551392,4.59589910507202,31.912073135376,25.2709293365479,30.4441623687744,0.823261082172394,2.42907667160034,10.800763130188,103.446998596191,376.402282714844,35.9024925231934,8.31149864196777
WN183020,F13,2018-04-10 07:58:53,42.268913269043,-70.734375,1.49806535243988,4.43518829345703,31.6528987884521,25.0817222595215,30.0857124328613,1.29577040672302,6.0157618522644,11.3917293548584,108.492599487305,385.478332519531,229.301361083984,8.32039356231689
WN18302A,F06,2018-04-10 08:38:27,42.1712455749512,-70.5751113891602,35.0158882141113,4.65727138519287,32.2659187316895,25.5454063415527,30.8135185241699,0.690223395824432,3.82519388198853,10.8819999694824,104.625625610352,470.639739990234,0.953782737255096,8.27271270751953
WN18302B,F06,2018-04-10 08:39:49,42.1713790893555,-70.5749588012695,27.1261138916016,4.53512096405029,32.2116355895996,25.5150566101074,30.6606903076172,0.622798979282379,2.36817955970764,10.7929563522339,103.423263549805,474.523376464844,2.32785272598267,8.27399063110352
WN18302C,F06,2018-04-10 08:40:48,42.1714859008789,-70.5748443603516,18.9669151306152,4.56121683120728,32.1573295593262,25.4691963195801,30.6322631835938,0.613247752189636,1.13874733448029,10.7286672592163,102.835922241211,477.14111328125,7.49208164215088,8.27195644378662
WN18302D,F06,2018-04-10 08:41:53,42.1716232299805,-70.5747528076172,8.84686470031738,4.4358983039856,32.0143928527832,25.3686046600342,30.4001884460449,0.724799513816834,1.61757504940033,10.706127166748,102.208930969238,481.389587402344,43.3880004882813,8.27301025390625
WN18302E,F06,2018-04-10 08:43:13,42.1717567443848,-70.5745697021484,1.66052913665771,4.32326030731201,31.8887214660645,25.2801914215088,30.1955871582031,0.851127743721008,2.5588755607605,10.9106588363647,103.787673950195,486.21728515625,242.223419189453,8.274245262146
WN183038,F10,2018-04-10 09:12:13,42.2429389953613,-70.6360321044922,30.1003303527832,4.50941944122314,32.2144050598145,25.5199356079102,30.6428127288818,0.572335362434387,0.81860077381134,10.6726951599121,102.208480834961,667.397094726563,7.44329833984375,8.25927448272705
WN183039,F10,2018-04-10 09:13:22,42.2430610656738,-70.635986328125,22.8752670288086,4.51800060272217,32.2068672180176,25.513011932373,30.6403713226318,0.541971325874329,0.686018347740173,10.6805553436279,102.300109863281,665.358764648438,17.4930114746094,8.26258563995361
WN18303A,F10,2018-04-10 09:14:35,42.2431793212891,-70.635871887207,15.8652563095093,4.50933313369751,32.2010955810547,25.5092868804932,30.6250953674316,0.54697322845459,0.667227149009705,10.6781225204468,102.251235961914,658.771545410156,40.899974822998,8.26262474060059
WN18303B,F10,2018-04-10 09:15:32,42.2432823181152,-70.6357345581055,8.97161769866943,4.54323101043701,32.1622734069824,25.4749183654785,30.6171054840088,0.569683611392975,0.737172245979309,10.695779800415,102.478958129883,657.441162109375,99.4772720336914,8.26462364196777
WN18303C,F10,2018-04-10 09:16:25,42.2433547973633,-70.635612487793,1.46615254878998,4.38196277618408,32.0447463989258,25.3981399536133,30.3780708312988,0.6341912150383,0.608765602111816,10.7344160079956,102.364105224609,656.733154296875,359.510955810547,8.26775169372559
WN183046,F15,2018-04-10 09:43:58,42.315731048584,-70.726936340332,36.0721549987793,4.52101850509644,32.4249649047852,25.6858730316162,30.8362236022949,0.659935355186462,0.665487229824066,10.2003688812256,97.8489837646484,775.259521484375,4.16106605529785,8.24965476989746
WN183047,F15,2018-04-10 09:45:09,42.3157348632813,-70.7268905639648,27.7151489257813,4.43839454650879,32.2744064331055,25.5748615264893,30.6337242126465,0.560410916805267,0.548216104507446,10.470329284668,100.13597869873,778.671264648438,11.4040699005127,8.25385570526123
WN183048,F15,2018-04-10 09:46:11,42.3157501220703,-70.7268142700195,18.7783145904541,4.41496419906616,32.233528137207,25.544750213623,30.5750942230225,0.557639300823212,0.628948748111725,10.5764427185059,101.065452575684,777.963195800781,33.4768562316895,8.25922393798828
WN183049,F15,2018-04-10 09:47:07,42.3157806396484,-70.7267761230469,9.27335166931152,4.39378595352173,32.1889953613281,25.5115051269531,30.5150356292725,0.586618304252625,0.688106298446655,10.5395278930664,100.630783081055,785.043823242188,113.328109741211,8.26171588897705
WN18304A,F15,2018-04-10 09:48:05,42.3158149719238,-70.7266998291016,1.44294333457947,4.60145616531372,32.0877380371094,25.4096755981445,30.5983638763428,0.641008853912354,0.88341760635376,10.6584749221802,102.216636657715,791.7666015625,491.979644775391,8.26189136505127
