SampleID,StationID,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>
WN174024,F13,2017-05-16 08:24:07,42.2691078186035,-70.7355880737305,23.0196495056152,8.22942066192627,30.3925895690918,23.6259689331055,32.0837707519531,1.63604009151459,1.28845059871674,9.71507835388184,100.404296875,1540.68579101563,1.53919076919556,8.15884685516357
WN174025,F13,2017-05-16 08:25:10,42.2689628601074,-70.735107421875,18.29075050354,9.20950317382813,29.3501071929932,22.6671104431152,31.8724880218506,1.44986569881439,2.81387805938721,10.2055950164795,107.131797790527,1259.63391113281,2.30681180953979,8.1800537109375
WN174026,F13,2017-05-16 08:26:09,42.2688674926758,-70.7346343994141,13.0949506759644,9.20509338378906,29.2027225494385,22.5525779724121,31.7221565246582,1.37353825569153,3.29235768318176,10.3253612518311,108.276245117188,1474.8193359375,9.73773765563965,8.19078254699707
WN174027,F13,2017-05-16 08:27:09,42.2687454223633,-70.7342224121094,7.85872840881348,8.96693706512451,29.042407989502,22.4625988006592,31.3724937438965,1.28475832939148,3.59757804870605,10.5204524993896,109.617004394531,1090.15954589844,46.8723983764648,8.20036315917969
WN174028,F13,2017-05-16 08:27:52,42.2686729431152,-70.7339248657227,1.65093612670898,9.00615501403809,29.0260162353516,22.4439315795898,31.3852729797363,1.26109480857849,2.14467763900757,10.5557241439819,110.070777893066,1188.75305175781,681.00732421875,8.20377159118652
WN174031,F06,2017-05-16 09:04:59,42.1697120666504,-70.5774002075195,26.1994132995605,9.20642852783203,30.056188583374,23.2192687988281,32.5651550292969,1.24119472503662,1.93985462188721,10.0512208938599,105.980918884277,1977.2587890625,1.21068954467773,8.19172954559326
WN174032,F06,2017-05-16 09:05:43,42.1695747375488,-70.5771942138672,19.52663230896,9.03377819061279,29.7795925140381,23.0290260314941,32.1507339477539,1.27816259860992,3.97163081169128,10.3093185424805,108.088356018066,2026.74926757813,4.22362232208252,8.20388984680176
WN174033,F06,2017-05-16 09:06:22,42.16943359375,-70.5770416259766,14.0493860244751,8.8682975769043,29.6927337646484,22.9855918884277,31.9292488098145,1.25745129585266,3.80844449996948,10.3938112258911,108.506301879883,1998.33374023438,20.4114952087402,8.2069787979126
WN174034,F06,2017-05-16 09:07:09,42.1692504882813,-70.5768661499023,8.96107482910156,8.91400337219238,29.6549491882324,22.9492301940918,31.9275703430176,1.29142999649048,3.775874376297,10.4362697601318,109.0361328125,2055.67309570313,109.357116699219,8.20988273620605
WN174035,F06,2017-05-16 09:07:58,42.1690864562988,-70.57666015625,1.75246298313141,8.98209571838379,29.6445922851563,22.9309368133545,31.9698448181152,1.29697775840759,1.42041027545929,10.441032409668,109.247009277344,1987.33618164063,1479.97863769531,8.21078205108643
WN17403F,F10,2017-05-16 09:40:39,42.2417678833008,-70.636474609375,28.8802165985107,5.79165744781494,31.5767707824707,24.8736515045166,31.1563835144043,1.24832892417908,0.699836492538452,9.971755027771,98.0917816162109,1932.22521972656,1.46830153465271,8.15957832336426
WN174040,F10,2017-05-16 09:41:45,42.2415504455566,-70.6360244750977,21.7518253326416,7.98746967315674,30.5126609802246,23.7534713745117,31.9959831237793,1.25500869750977,1.22498893737793,9.92683696746826,102.095947265625,1981.255859375,2.8893666267395,8.14430904388428
WN174041,F10,2017-05-16 09:43:12,42.2412185668945,-70.6355056762695,15.1227741241455,9.36269950866699,29.4933166503906,22.7557220458984,32.1359024047852,1.33865404129028,2.17523312568665,10.1170864105225,106.667251586914,1938.74182128906,16.1622543334961,8.19392585754395
WN174042,F10,2017-05-16 09:44:11,42.2410163879395,-70.635139465332,7.59184503555298,9.13806343078613,29.3050270080566,22.6424407958984,31.766429901123,1.28789305686951,3.34373140335083,10.3962020874023,108.92546081543,1939.20239257813,176.126998901367,8.20701789855957
WN174043,F10,2017-05-16 09:44:53,42.240852355957,-70.634880065918,1.73215794563293,9.26903343200684,29.2894229888916,22.610502243042,31.8542232513428,1.26686131954193,1.16773056983948,10.3984708786011,109.260719299316,2012.203125,1418.7646484375,8.21135330200195
WN17404F,F15,2017-05-16 10:19:06,42.314998626709,-70.726432800293,33.9402351379395,5.10285234451294,31.7975673675537,25.1263484954834,30.7791023254395,1.30025601387024,0.529934048652649,9.75893020629883,94.5570602416992,2165.99096679688,1.247713804245,8.13950443267822
WN174050,F15,2017-05-16 10:19:58,42.3148612976074,-70.7260665893555,26.686824798584,6.18219709396362,31.3213958740234,24.6255435943604,31.2516479492188,1.21457862854004,0.900965869426727,9.70930290222168,96.2423553466797,2169.38232421875,4.28627157211304,8.11489295959473
WN174051,F15,2017-05-16 10:21:05,42.314640045166,-70.7255859375,18.902889251709,8.16848468780518,30.4611015319824,23.6882362365723,32.0970687866211,0.892071545124054,1.75316333770752,10.4999027252197,108.411659240723,2169.86669921875,17.9479026794434,8.15742683410645
WN174052,F15,2017-05-16 10:22:10,42.3143920898438,-70.72509765625,8.53463935852051,8.64616298675537,30.2899875640869,23.4853553771973,32.3231887817383,1.08940804004669,2.65237021446228,10.4851388931274,109.326560974121,2198.30615234375,91.7277145385742,8.19195365905762
WN174053,F15,2017-05-16 10:22:58,42.314208984375,-70.7247161865234,1.41017210483551,9.1136417388916,29.7516708374023,22.9949684143066,32.1812553405762,1.16975152492523,1.33985936641693,10.5838165283203,111.146881103516,2212.67944335938,344.728149414063,8.20801067352295
WN17405F,N07,2017-05-16 10:46:22,42.3568572998047,-70.7071914672852,46.6084747314453,4.6493091583252,32.2308158874512,25.518482208252,30.7815399169922,1.32403457164764,0.379842460155487,10.0912170410156,96.9812164306641,2145.5458984375,0.751926958560944,8.13217258453369
WN174060,N07,2017-05-16 10:47:21,42.3568687438965,-70.707275390625,34.4189682006836,5.06723928451538,31.8993263244629,25.2108345031738,30.8385772705078,1.08173000812531,0.518181920051575,10.0764980316162,97.6152801513672,2138.15747070313,2.12599849700928,8.11404705047607
