SampleID,StationID,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>
WN173031,F13,2017-04-24 08:11:53,42.2681694030762,-70.7343368530273,23.636209487915,5.15251159667969,31.9100284576416,25.2098560333252,30.9146175384521,1.31758224964142,2.09397554397583,10.1957921981812,98.9819793701172,1776.94689941406,1.71443653106689,8.14847755432129
WN173032,F13,2017-04-24 08:12:58,42.2680015563965,-70.7341690063477,17.2333469390869,6.74967050552368,31.5029182434082,24.6978912353516,31.8866329193115,1.19537901878357,1.92776679992676,11.2377262115479,113.029663085938,1781.08923339844,8.8138256072998,8.16593456268311
WN173033,F13,2017-04-24 08:13:36,42.2680015563965,-70.7341690063477,12.3682861328125,6.98635721206665,31.4274387359619,24.6078338623047,32.0141296386719,1.17900168895721,1.99995863437653,11.4464740753174,115.713172912598,1790.7060546875,34.2619667053223,8.19541549682617
WN173034,F13,2017-04-24 08:14:22,42.2680015563965,-70.7341690063477,6.39235353469849,7.14763116836548,31.3765716552734,24.5465641021729,32.1001510620117,1.20314204692841,1.83039212226868,11.4720258712769,116.370811462402,1803.47229003906,213.40299987793,8.22709560394287
WN173035,F13,2017-04-24 08:15:07,42.2678298950195,-70.7341690063477,1.49285984039307,7.33107089996338,31.3414077758789,24.4944248199463,32.2196388244629,1.16491901874542,0.772576034069061,11.4221925735474,116.334884643555,1809.32971191406,1151.58166503906,8.24570178985596
WN173041,F06,2017-04-24 09:09:26,42.170166015625,-70.5768203735352,30.3266086578369,4.29011821746826,32.2934684753418,25.6051292419434,30.5267753601074,0.916440367698669,0.950324714183807,10.6952991485596,101.929039001465,2089.6845703125,4.42475414276123,8.20121955871582
WN173042,F06,2017-04-24 09:10:23,42.170166015625,-70.5768203735352,23.2793674468994,4.98233413696289,32.1255302429199,25.3991928100586,30.9599800109863,0.824595630168915,1.18671071529388,11.058931350708,107.071655273438,2138.71435546875,12.0384082794189,8.19339752197266
WN173043,F06,2017-04-24 09:11:42,42.170166015625,-70.5768203735352,17.5002479553223,6.02609920501709,31.8567867279053,25.066837310791,31.5983791351318,0.900968909263611,2.11042881011963,11.2734708786011,111.723220825195,2162.47900390625,27.2526912689209,8.20867538452148
WN173044,F06,2017-04-24 09:14:50,42.1699905395508,-70.5771560668945,8.18510818481445,6.47960138320923,31.6204109191895,24.8245582580566,31.7628841400146,0.998896896839142,3.49818801879883,11.4837913513184,114.860107421875,1934.28442382813,121.34041595459,8.23555564880371
WN173045,F06,2017-04-24 09:18:48,42.1698417663574,-70.5776519775391,1.61469268798828,6.63385725021362,31.6065292358398,24.7940979003906,31.8771781921387,1.0233588218689,1.00231695175171,11.5235061645508,115.666748046875,1942.38549804688,1240.61743164063,8.24475860595703
