SampleID,StationID,SampleDateTime,Latitude,Longitude,Depth,Temperature,Salinity,Sigma-T,Conductivity,Beam Attenuation,Chla Fluor,Dissolved Oxygen (Model 43),DO % Saturation,Air Irradiance,Water Irradiance,pH <2>
WN172081,F06,2017-03-25 08:34:16,42.1696472167969,-70.5776824951172,1.33064615726471,3.8597047328949,32.6313781738281,25.9160709381104,30.4391250610352,0.693689167499542,1.05992901325226,10.5399942398071,99.6114959716797,219.619827270508,117.847396850586,8.28531551361084
WN172080,F06,2017-03-25 08:33:40,42.1697807312012,-70.5776443481445,7.7908182144165,3.88947725296021,32.6470108032227,25.9256553649902,30.4802665710449,0.682623386383057,1.03393280506134,10.5251522064209,99.5548553466797,213.162078857422,40.6332206726074,8.28058242797852
WN17207F,F06,2017-03-25 08:33:00,42.169921875,-70.5775985717773,15.1709175109863,3.91205978393555,32.6566047668457,25.9311408996582,30.510669708252,0.676320791244507,1.0124431848526,10.5130395889282,99.5021820068359,212.580718994141,14.7409238815308,8.27853775024414
WN17207E,F06,2017-03-25 08:32:14,42.1700973510742,-70.5774993896484,23.0039901733398,3.9372832775116,32.6662330627441,25.9363822937012,30.5435523986816,0.66797012090683,0.977858364582062,10.4751567840576,99.2118072509766,204.199035644531,4.80775594711304,8.27550983428955
WN17207D,F06,2017-03-25 08:31:38,42.1701889038086,-70.5774078369141,29.8800449371338,3.9824059009552,32.6947937011719,25.9547157287598,30.6088619232178,0.640293478965759,0.713603258132935,10.4360523223877,98.9704360961914,195.042205810547,1.81680870056152,8.27045249938965
WN17208F,F10,2017-03-25 09:04:24,42.241397857666,-70.6381530761719,1.5772123336792,3.77049374580383,32.6097450256348,25.9074440002441,30.3458709716797,0.760223031044006,1.08497071266174,10.56751537323,99.6368179321289,314.274841308594,170.521392822266,8.28622722625732
WN17208E,F10,2017-03-25 09:03:49,42.2415161132813,-70.638069152832,9.78375720977783,3.76775121688843,32.610668182373,25.9084873199463,30.3479461669922,0.762388110160828,1.1823456287384,10.5586166381836,99.546760559082,314.928955078125,43.098072052002,8.2850284576416
WN17208D,F10,2017-03-25 09:03:08,42.2416458129883,-70.6380233764648,18.2315673828125,3.77578234672546,32.6139869689941,25.9104042053223,30.3612155914307,0.756079733371735,1.11619782447815,10.5496435165405,99.4841461181641,313.935760498047,11.6587009429932,8.28232097625732
WN17208C,F10,2017-03-25 09:02:29,42.2417793273926,-70.6379547119141,25.9110431671143,3.84750628471375,32.6309242248535,25.9170417785645,30.4392890930176,0.714430868625641,0.963420033454895,10.5059108734131,99.2591094970703,316.818511962891,3.51066660881042,8.2805347442627
WN17208B,F10,2017-03-25 09:01:44,42.2419624328613,-70.6379318237305,34.5048904418945,4.01043891906738,32.6844940185547,25.9437961578369,30.6258735656738,0.655541956424713,0.881155014038086,10.400824546814,98.697868347168,316.164428710938,1.13502371311188,8.27323532104492
WN172073,F13,2017-03-25 07:53:48,42.2678871154785,-70.7363204956055,1.36255466938019,3.47787809371948,32.5188522338867,25.8624820709229,30.0239353179932,0.999005317687988,1.52953732013702,10.637508392334,99.5094909667969,244.217849731445,157.209365844727,8.27665901184082
